aid,trattato,w,subclass,campo,g_adopt,non_cs
5053534930,1,1,6743,"Biochemistry, Genetics and Molecular Biology",2022,1
5053535602,0,1,16115,Computer Science,NA,0
5053541626,0,1,16691,Engineering,NA,1
5053541912,0,1,13657,Engineering,NA,1
5053542230,1,1,6744,"Biochemistry, Genetics and Molecular Biology",2022,1
5053549246,1,1,6745,Computer Science,2020,0
5053562090,1,1,6746,Engineering,2022,1
5053565428,1,1,6747,Computer Science,2021,0
5053565868,0,1,9300,Engineering,NA,1
5053566251,0,1,8399,Computer Science,NA,0
5053566937,0,1,13585,Engineering,NA,1
5053577105,1,1,6748,Computer Science,2021,0
5053591913,1,1,6749,Materials Science,2021,1
5053593861,1,1,6750,Computer Science,2019,0
5053597507,0,1,12651,Computer Science,NA,0
5053600349,0,1,5455,Earth and Planetary Sciences,NA,1
5053609164,0,1,1888,Computer Science,NA,0
5053613819,0,1,4743,Psychology,NA,1
5053616420,0,1,8692,Computer Science,NA,0
5053618028,1,1,6751,Computer Science,2021,0
5053619267,1,1,6752,Computer Science,2022,0
5053619472,1,1,6753,Computer Science,2022,0
5053621830,0,1,1331,Neuroscience,NA,1
5053641667,0,1,12526,Engineering,NA,1
5053645603,1,1,6754,Computer Science,2022,0
5053647868,0,1,13879,Computer Science,NA,0
5053654026,0,1,5194,Medicine,NA,1
5053657322,0,1,11603,Agricultural and Biological Sciences,NA,1
5053665773,1,1,6755,Engineering,2022,1
5053667504,0,1,4005,Computer Science,NA,0
5053670656,1,1,6756,Medicine,2021,1
5053677320,0,1,5306,Neuroscience,NA,1
5053678793,0,1,11806,Engineering,NA,1
5053689551,0,1,11425,Computer Science,NA,0
5053690968,0,1,14690,Engineering,NA,1
5053691527,1,1,6757,Medicine,2022,1
5053711452,1,1,6758,"Biochemistry, Genetics and Molecular Biology",2021,1
5053712998,1,1,6759,Computer Science,2022,0
5053722799,0,1,6216,Computer Science,NA,0
5053725252,0,1,10699,"Biochemistry, Genetics and Molecular Biology",NA,1
5053726259,1,1,6760,Computer Science,2021,0
5053726723,0,1,4690,Computer Science,NA,0
5053730492,0,1,13012,Computer Science,NA,0
5053731169,1,1,6761,Computer Science,2021,0
5053738196,0,1,12037,Earth and Planetary Sciences,NA,1
5053739372,1,1,6762,Computer Science,2019,0
5053739389,0,1,16228,Energy,NA,1
5053742461,1,1,6763,Computer Science,2021,0
5053742635,1,1,6764,"Economics, Econometrics and Finance",2020,1
5053743638,1,1,6765,Computer Science,2021,0
5053745515,1,1,6766,Computer Science,2019,0
5053746295,0,1,8598,Computer Science,NA,0
5053747503,0,1,8768,Computer Science,NA,0
5053747568,1,1,6767,Computer Science,2022,0
5053748062,1,1,6768,Computer Science,2022,0
5053749142,0,1,12800,Engineering,NA,1
5053751744,0,1,16528,Computer Science,NA,0
5053762772,0,1,12979,Computer Science,NA,0
5053762793,1,1,6769,Computer Science,2022,0
5053763708,0,1,6307,Environmental Science,NA,1
5053771056,0,1,9820,Decision Sciences,NA,1
5053773659,1,1,6770,Computer Science,2021,0
5053782731,0,1,14102,Social Sciences,NA,1
5053794555,1,1,6771,Engineering,2019,1
5053799933,0,1,2638,"Business, Management and Accounting",NA,1
5053801300,1,1,6772,Engineering,2021,1
5053802560,0,1,1308,Engineering,NA,1
5053807738,0,1,7159,Physics and Astronomy,NA,1
5053822883,1,1,6773,Computer Science,2022,0
5053823442,1,1,6774,Computer Science,2021,0
5053826430,0,1,15463,Computer Science,NA,0
5053829230,1,1,6775,Materials Science,2022,1
5053830227,0,1,14360,Computer Science,NA,0
5053835664,0,1,5044,Engineering,NA,1
5053841201,0,1,12114,Computer Science,NA,0
5053843140,0,1,8333,Computer Science,NA,0
5053843586,1,1,6776,Computer Science,2022,0
5053844652,1,1,6777,Computer Science,2021,0
5053850863,1,1,6778,Computer Science,2019,0
5053852359,0,1,15640,Computer Science,NA,0
5053854022,1,1,6779,Computer Science,2022,0
5053855558,0,1,3494,Computer Science,NA,0
5053856362,1,1,6780,Computer Science,2020,0
5053857897,1,1,6781,Computer Science,2021,0
5053858045,0,1,116,Engineering,NA,1
5053861797,0,1,2757,Engineering,NA,1
5053864965,0,1,1311,Computer Science,NA,0
5053864983,1,1,6782,Computer Science,2020,0
5053865178,1,1,6783,Engineering,2022,1
5053868970,0,1,5287,Computer Science,NA,0
5053869162,0,1,2337,Engineering,NA,1
5053871798,0,1,5527,Computer Science,NA,0
5053881417,1,1,6784,"Biochemistry, Genetics and Molecular Biology",2022,1
5053883956,0,1,2000,Engineering,NA,1
5053885039,0,1,11071,Computer Science,NA,0
5053890378,1,1,6785,Computer Science,2022,0
5053892249,1,1,6786,Computer Science,2022,0
5053902065,0,1,13092,"Business, Management and Accounting",NA,1
5053906728,0,1,1393,Computer Science,NA,0
5053907303,0,1,8211,Earth and Planetary Sciences,NA,1
5053915453,1,1,6787,Computer Science,2020,0
5053917840,0,1,5801,Medicine,NA,1
5053919001,1,1,6788,Social Sciences,2020,1
5053923253,1,1,6789,Engineering,2022,1
5053932004,1,1,6790,Computer Science,2021,0
5053932280,1,1,6791,Computer Science,2020,0
5053938324,1,1,6792,Computer Science,2022,0
5053940473,1,1,6793,"Biochemistry, Genetics and Molecular Biology",2022,1
5053943069,0,1,8849,Computer Science,NA,0
5053945147,1,1,6794,Computer Science,2020,0
5053945884,0,1,5766,Social Sciences,NA,1
5053946410,0,1,8847,Engineering,NA,1
5053947568,1,1,6795,Computer Science,2019,0
5053947754,1,1,6796,Computer Science,2019,0
5053947885,1,1,6797,Computer Science,2019,0
5053948915,1,1,6798,Computer Science,2020,0
5053952377,0,1,13747,"Biochemistry, Genetics and Molecular Biology",NA,1
5053954351,0,1,6313,Engineering,NA,1
5053955479,1,1,6799,Neuroscience,2018,1
5053961894,0,1,13422,Engineering,NA,1
5053967430,1,1,6800,Medicine,2022,1
5053971403,0,1,9367,Medicine,NA,1
5053977259,0,1,12183,Computer Science,NA,0
5053977807,0,1,4896,"Biochemistry, Genetics and Molecular Biology",NA,1
5053978668,1,1,6801,Computer Science,2021,0
5053986996,1,1,6802,Computer Science,2022,0
5053994674,0,1,6473,Earth and Planetary Sciences,NA,1
5053997107,0,1,11248,Psychology,NA,1
5054001409,1,1,6803,"Biochemistry, Genetics and Molecular Biology",2022,1
5054001746,0,1,12973,Engineering,NA,1
5054004146,1,1,6804,Computer Science,2020,0
5054005347,0,1,9162,Computer Science,NA,0
5054007032,0,1,12475,Environmental Science,NA,1
5054016512,0,1,8272,Computer Science,NA,0
5054016582,1,1,6805,"Economics, Econometrics and Finance",2021,1
5054031099,1,1,6806,Computer Science,2020,0
5054031138,0,1,2273,Computer Science,NA,0
5054033403,1,1,6807,Computer Science,2021,0
5054035754,0,1,8610,Psychology,NA,1
5054049458,1,1,6808,Computer Science,2022,0
5054052901,0,1,7755,Engineering,NA,1
5054056965,0,1,13972,Medicine,NA,1
5054059516,0,1,8192,Environmental Science,NA,1
5054060458,0,1,12415,Computer Science,NA,0
5054060679,1,1,6809,Computer Science,2020,0
5054061810,0,1,15755,Engineering,NA,1
5054064849,0,1,9991,"Biochemistry, Genetics and Molecular Biology",NA,1
5054064879,1,1,6810,Computer Science,2021,0
5054067088,1,1,6811,Computer Science,2021,0
5054078996,1,1,6812,Decision Sciences,2021,1
5054079306,1,1,6813,Computer Science,2022,0
5054092040,0,1,7700,"Biochemistry, Genetics and Molecular Biology",NA,1
5054097060,0,1,514,Computer Science,NA,0
5054104248,0,1,4607,Medicine,NA,1
5054115713,0,1,1574,Engineering,NA,1
5054121030,1,1,6814,Engineering,2022,1
5054121207,1,1,6815,Engineering,2022,1
5054123777,1,1,6816,Engineering,2022,1
5054127002,1,1,6817,"Biochemistry, Genetics and Molecular Biology",2022,1
5054129534,0,1,977,Earth and Planetary Sciences,NA,1
5054135736,1,1,6818,"Business, Management and Accounting",2021,1
5054137460,1,1,6819,Computer Science,2020,0
5054146069,0,1,6993,Earth and Planetary Sciences,NA,1
5054154936,1,1,6820,Computer Science,2020,0
5054157431,0,1,16743,Engineering,NA,1
5054157480,0,1,3621,Earth and Planetary Sciences,NA,1
5054168288,1,1,6821,Computer Science,2021,0
5054178358,0,1,10572,Engineering,NA,1
5054180965,1,1,6822,Computer Science,2022,0
5054182202,0,1,11761,Engineering,NA,1
5054182752,0,1,793,Computer Science,NA,0
5054186434,1,1,6823,Computer Science,2019,0
5054190140,0,1,5269,Physics and Astronomy,NA,1
5054194585,0,1,11583,Decision Sciences,NA,1
5054202351,0,1,5433,Environmental Science,NA,1
5054208211,0,1,6485,Computer Science,NA,0
5054213189,1,1,6824,Computer Science,2022,0
5054217230,1,1,6825,Computer Science,2022,0
5054220910,0,1,16357,Computer Science,NA,0
5054222500,0,1,5682,Earth and Planetary Sciences,NA,1
5054223786,0,1,7456,Environmental Science,NA,1
5054224705,1,1,6826,Engineering,2020,1
5054225034,1,1,6827,Computer Science,2021,0
5054226259,0,1,2201,Computer Science,NA,0
5054227916,0,1,7927,Computer Science,NA,0
5054236056,0,1,11106,Computer Science,NA,0
5054237841,1,1,6828,Computer Science,2022,0
5054238314,0,1,10424,Computer Science,NA,0
5054243209,1,1,6829,Computer Science,2021,0
5054249230,1,1,6830,Computer Science,2020,0
5054250222,0,1,6517,Computer Science,NA,0
5054253075,1,1,6831,Computer Science,2020,0
5054254768,1,1,6832,"Biochemistry, Genetics and Molecular Biology",2022,1
5054255365,0,1,7706,Medicine,NA,1
5054256777,1,1,6833,Computer Science,2021,0
5054261070,0,1,3483,"Biochemistry, Genetics and Molecular Biology",NA,1
5054264208,0,1,4430,Engineering,NA,1
5054274734,0,1,10021,Physics and Astronomy,NA,1
5054278782,0,1,4470,Computer Science,NA,0
5054279717,1,1,6834,Medicine,2020,1
5054280374,0,1,2095,Computer Science,NA,0
5054284374,0,1,1119,Engineering,NA,1
5054285017,1,1,6835,Earth and Planetary Sciences,2021,1
5054285749,0,1,14296,Computer Science,NA,0
5054285881,1,1,6836,Computer Science,2022,0
5054289356,0,1,11861,Environmental Science,NA,1
5054298903,1,1,6837,"Biochemistry, Genetics and Molecular Biology",2022,1
5054304161,1,1,6838,Computer Science,2020,0
5054306027,0,1,14300,"Biochemistry, Genetics and Molecular Biology",NA,1
5054315950,0,1,8997,Computer Science,NA,0
5054318800,1,1,6839,"Biochemistry, Genetics and Molecular Biology",2022,1
5054324316,1,1,6840,Computer Science,2022,0
5054324989,0,1,2417,Physics and Astronomy,NA,1
5054325952,0,1,6426,Social Sciences,NA,1
5054330014,1,1,6841,Computer Science,2022,0
5054334046,1,1,6842,Computer Science,2022,0
5054336747,0,1,7454,Computer Science,NA,0
5054337628,0,1,11995,Computer Science,NA,0
5054337759,0,1,6961,Engineering,NA,1
5054341757,0,1,14439,Computer Science,NA,0
5054342134,1,1,6843,Computer Science,2020,0
5054345745,0,1,7505,Medicine,NA,1
5054351014,0,1,15657,Arts and Humanities,NA,1
5054359290,0,1,14593,Computer Science,NA,0
5054364960,0,1,7565,Medicine,NA,1
5054367511,0,1,13270,Computer Science,NA,0
5054372964,0,1,13880,Neuroscience,NA,1
5054374971,0,1,9680,Engineering,NA,1
5054381440,0,1,13690,Computer Science,NA,0
5054384505,0,1,12827,Computer Science,NA,0
5054385364,0,1,9416,Engineering,NA,1
5054387608,0,1,14420,Environmental Science,NA,1
5054390609,0,1,3141,Engineering,NA,1
5054394343,1,1,6844,Medicine,2022,1
5054397569,0,1,16458,Computer Science,NA,0
5054400789,1,1,6845,Engineering,2022,1
5054401655,0,1,16706,Engineering,NA,1
5054404522,0,1,3552,Engineering,NA,1
5054409380,0,1,5380,Physics and Astronomy,NA,1
5054412130,0,1,14737,Computer Science,NA,0
5054412359,0,1,2869,Computer Science,NA,0
5054421000,0,1,16545,Computer Science,NA,0
5054423561,0,1,13076,Engineering,NA,1
5054427366,0,1,2875,Computer Science,NA,0
5054433699,0,1,9525,Environmental Science,NA,1
5054437456,1,1,6846,Computer Science,2019,0
5054443473,1,1,6847,Medicine,2021,1
5054445903,0,1,4266,Computer Science,NA,0
5054450193,1,1,6848,Computer Science,2021,0
5054454582,0,1,5470,Computer Science,NA,0
5054464543,0,1,7514,Computer Science,NA,0
5054465836,1,1,6849,Medicine,2022,1
5054471096,1,1,6850,Engineering,2022,1
5054472364,0,1,13643,Computer Science,NA,0
5054472764,0,1,1989,Engineering,NA,1
5054474534,0,1,15146,Computer Science,NA,0
5054484216,1,1,6851,Computer Science,2020,0
5054486374,1,1,6852,Computer Science,2021,0
5054488529,0,1,13340,Earth and Planetary Sciences,NA,1
5054490662,0,1,15117,Computer Science,NA,0
5054490777,1,1,6853,Computer Science,2019,0
5054491740,0,1,7754,Physics and Astronomy,NA,1
5054494073,0,1,11858,Computer Science,NA,0
5054500822,0,1,3420,Computer Science,NA,0
5054510591,0,1,7507,Medicine,NA,1
5054512097,1,1,6854,Medicine,2022,1
5054515725,0,1,6400,Engineering,NA,1
5054530129,1,1,6855,Computer Science,2022,0
5054536669,0,1,8051,Arts and Humanities,NA,1
5054538140,0,1,7877,Neuroscience,NA,1
5054543527,0,1,5032,Medicine,NA,1
5054547057,0,1,8335,Computer Science,NA,0
5054554254,1,1,6856,Engineering,2020,1
5054557244,0,1,12978,Engineering,NA,1
5054558370,1,1,6857,Engineering,2021,1
5054561346,0,1,7571,Medicine,NA,1
5054561530,0,1,16618,Engineering,NA,1
5054564404,1,1,6858,Computer Science,2020,0
5054569307,0,1,10797,Computer Science,NA,0
5054575194,0,1,14671,Computer Science,NA,0
5054582135,1,1,6859,Computer Science,2020,0
5054587182,0,1,16584,Engineering,NA,1
5054587668,0,1,14718,Engineering,NA,1
5054588962,1,1,6860,Computer Science,2020,0
5054589937,1,1,6861,Engineering,2021,1
5054590402,1,1,6862,Computer Science,2022,0
5054592936,0,1,4081,Engineering,NA,1
5054594564,0,1,3113,Computer Science,NA,0
5054596234,0,1,13617,Computer Science,NA,0
5054600485,1,1,6863,Computer Science,2021,0
5054609349,0,1,1982,Earth and Planetary Sciences,NA,1
5054610664,0,1,10761,Computer Science,NA,0
5054610697,1,1,6864,Computer Science,2020,0
5054627972,0,1,13038,"Biochemistry, Genetics and Molecular Biology",NA,1
5054641291,0,1,16049,Computer Science,NA,0
5054651399,0,1,12925,Engineering,NA,1
5054652735,1,1,6865,Computer Science,2022,0
5054656997,0,1,7635,Computer Science,NA,0
5054657033,1,1,6866,Computer Science,2021,0
5054662528,0,1,16320,Medicine,NA,1
5054665212,1,1,6867,Computer Science,2021,0
5054677628,1,1,6868,Environmental Science,2021,1
5054681723,0,1,15431,Computer Science,NA,0
5054681893,0,1,3060,Medicine,NA,1
5054686855,0,1,1299,Computer Science,NA,0
5054694767,0,1,8992,"Business, Management and Accounting",NA,1
5054698524,0,1,16201,Engineering,NA,1
5054704071,0,1,4014,"Biochemistry, Genetics and Molecular Biology",NA,1
5054707270,1,1,6869,"Biochemistry, Genetics and Molecular Biology",2022,1
5054714632,0,1,8704,Mathematics,NA,1
5054716038,0,1,10147,Engineering,NA,1
5054724725,0,1,8667,Engineering,NA,1
5054731849,1,1,6870,Engineering,2022,1
5054735288,1,1,6871,Computer Science,2022,0
5054736537,0,1,4619,Environmental Science,NA,1
5054738435,1,1,6872,Computer Science,2022,0
5054741725,0,1,13086,Computer Science,NA,0
5054743609,0,1,1425,Computer Science,NA,0
5054745527,1,1,6873,Medicine,2020,1
5054756549,0,1,8299,Earth and Planetary Sciences,NA,1
5054764710,1,1,6874,Computer Science,2022,0
5054771988,1,1,6875,Computer Science,2020,0
5054778549,1,1,6876,Computer Science,2020,0
5054780905,0,1,8449,"Business, Management and Accounting",NA,1
5054782201,0,1,11203,Computer Science,NA,0
5054787090,1,1,6877,Computer Science,2022,0
5054795067,0,1,14740,Computer Science,NA,0
5054795296,1,1,6878,"Biochemistry, Genetics and Molecular Biology",2021,1
5054796181,1,1,6879,Computer Science,2019,0
5054801632,1,1,6880,Computer Science,2022,0
5054802397,1,1,6881,Computer Science,2022,0
5054803584,1,1,6882,Computer Science,2022,0
5054804413,0,1,2506,Computer Science,NA,0
5054805083,0,1,5329,Computer Science,NA,0
5054811310,0,1,10781,Engineering,NA,1
5054822682,1,1,6883,Computer Science,2021,0
5054823742,0,1,3843,Engineering,NA,1
5054830929,0,1,9651,Computer Science,NA,0
5054831137,0,1,11775,Social Sciences,NA,1
5054832215,0,1,12889,Earth and Planetary Sciences,NA,1
5054845773,1,1,6884,Computer Science,2020,0
5054846379,1,1,6885,Computer Science,2021,0
5054848341,0,1,3033,Medicine,NA,1
5054849323,1,1,6886,Computer Science,2020,0
5054850338,0,1,4198,"Biochemistry, Genetics and Molecular Biology",NA,1
5054850759,0,1,8141,Physics and Astronomy,NA,1
5054862306,0,1,12132,Social Sciences,NA,1
5054863127,0,1,16503,Computer Science,NA,0
5054867769,0,1,14011,Engineering,NA,1
5054871572,1,1,6887,Engineering,2022,1
5054875221,0,1,15570,Physics and Astronomy,NA,1
5054876732,1,1,6888,Computer Science,2022,0
5054880944,0,1,11368,Computer Science,NA,0
5054884987,1,1,6889,Engineering,2022,1
5054885123,0,1,15217,Physics and Astronomy,NA,1
5054886386,0,1,13235,Medicine,NA,1
5054887251,0,1,17,Engineering,NA,1
5054890347,0,1,9780,Physics and Astronomy,NA,1
5054897331,1,1,6890,Engineering,2020,1
5054897594,1,1,6891,Medicine,2021,1
5054900679,1,1,6892,Computer Science,2021,0
5054902681,1,1,6893,Computer Science,2022,0
5054919794,0,1,11760,Engineering,NA,1
5054931604,1,1,6894,Engineering,2022,1
5054944041,0,1,8278,Psychology,NA,1
5054951840,0,1,10335,Computer Science,NA,0
5054952328,0,1,6362,Health Professions,NA,1
5054952724,1,1,6895,Computer Science,2020,0
5054955661,0,1,10560,Engineering,NA,1
5054963321,1,1,6896,Engineering,2022,1
5054965256,1,1,6897,Computer Science,2021,0
5054976374,0,1,14501,Engineering,NA,1
5054978804,1,1,6898,Computer Science,2022,0
5054978902,1,1,6899,Computer Science,2019,0
5054979460,1,1,6900,Computer Science,2021,0
5054983559,1,1,6901,Computer Science,2021,0
5054983702,1,1,6902,Engineering,2022,1
5054985008,0,1,11388,Decision Sciences,NA,1
5054997557,0,1,8970,Engineering,NA,1
5055005392,0,1,3445,Computer Science,NA,0
5055012056,0,1,14134,Engineering,NA,1
5055015531,1,1,6903,Computer Science,2020,0
5055017354,0,1,675,Computer Science,NA,0
5055022091,0,1,16661,Computer Science,NA,0
5055023881,1,1,6904,Computer Science,2019,0
5055025900,0,1,15231,Psychology,NA,1
5055035683,1,1,6905,Computer Science,2021,0
5055052519,0,1,11982,Computer Science,NA,0
5055054580,0,1,362,Psychology,NA,1
5055054874,0,1,5542,Earth and Planetary Sciences,NA,1
5055059119,1,1,6906,Computer Science,2022,0
5055060179,1,1,6907,"Business, Management and Accounting",2020,1
5055060253,1,1,6908,Computer Science,2020,0
5055067259,1,1,6909,"Biochemistry, Genetics and Molecular Biology",2019,1
5055069582,1,1,6910,Computer Science,2022,0
5055072684,1,1,6911,Engineering,2021,1
5055078557,0,1,5612,Computer Science,NA,0
5055080219,1,1,6912,Agricultural and Biological Sciences,2021,1
5055082533,1,1,6913,Computer Science,2021,0
5055085150,0,1,5296,Engineering,NA,1
5055085354,1,1,6914,Computer Science,2021,0
5055088949,0,1,7849,Computer Science,NA,0
5055091440,1,1,6915,Computer Science,2020,0
5055094180,0,1,10580,Environmental Science,NA,1
5055094713,0,1,16572,Engineering,NA,1
5055097583,0,1,4616,Engineering,NA,1
5055099101,0,1,2826,Computer Science,NA,0
5055101594,1,1,6916,Computer Science,2022,0
5055102556,0,1,13245,Computer Science,NA,0
5055102966,0,1,15343,Computer Science,NA,0
5055103179,0,1,8320,Engineering,NA,1
5055111984,0,1,15696,Engineering,NA,1
5055115361,0,1,10346,Medicine,NA,1
5055115678,0,1,10698,Neuroscience,NA,1
5055117392,0,1,15403,Computer Science,NA,0
5055119440,0,1,3639,Engineering,NA,1
